Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber
wpn_t6_ak74u_pap_shot_plr,,,skye_ports\t6_ak74u\fire\wpn_t6_ak74u_pap_shot.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_1p_shot,,,,80,80,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_ak74u_pap_shot_npc,,,skye_ports\t6_ak74u\fire\wpn_t6_ak74u_pap_shot.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_3p,,,,80,80,0,1000,1000,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_ak74u_bolt_back,,,skye_ports\t6_ak74u\foley\wpn_t6_ak74u_bolt_back.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_1p,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_ak74u_bolt_forward,,,skye_ports\t6_ak74u\foley\wpn_t6_ak74u_bolt_forward.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_1p,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_ak74u_charge,,,skye_ports\t6_ak74u\foley\wpn_t6_ak74u_charge.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_1p,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_ak74u_futz,,,skye_ports\t6_ak74u\foley\wpn_t6_ak74u_futz.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_1p,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_ak74u_mag_in,,,skye_ports\t6_ak74u\foley\wpn_t6_ak74u_mag_in.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_1p,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_ak74u_mag_out,,,skye_ports\t6_ak74u\foley\wpn_t6_ak74u_mag_out.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_1p,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

#BO2 Izhmash AN-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_an94_shot_plr,,,skye_ports\t6_an94\fire\wpn_t6_an94_shot.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_1p_shot,,,,80,80,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_an94_shot_npc,,,skye_ports\t6_an94\fire\wpn_t6_an94_shot.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_3p,,,,80,80,0,1000,1000,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_an94_pap_shot_plr,,,skye_ports\t6_an94\fire\wpn_t6_an94_pap_shot.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_1p_shot,,,,80,80,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_an94_pap_shot_npc,,,skye_ports\t6_an94\fire\wpn_t6_an94_pap_shot.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_3p,,,,80,80,0,1000,1000,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_an94_bolt_back,,,skye_ports\t6_an94\foley\wpn_t6_an94_bolt_back.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_1p,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_an94_bolt_forward,,,skye_ports\t6_an94\foley\wpn_t6_an94_bolt_forward.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_1p,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_an94_futz,,,skye_ports\t6_an94\foley\wpn_t6_an94_futz.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_1p,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_an94_mag_in,,,skye_ports\t6_an94\foley\wpn_t6_an94_mag_in.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_1p,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_an94_mag_out,,,skye_ports\t6_an94\foley\wpn_t6_an94_mag_out.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_1p,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

#BO2 Beretta 2023R/93R "B23R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_b23r_shot_plr,,,skye_ports\t6_b23r\fire\wpn_t6_b23r_shot.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_1p_shot,,,,80,80,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_b23r_shot_npc,,,skye_ports\t6_b23r\fire\wpn_t6_b23r_shot.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_3p,,,,80,80,0,1000,1000,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_b23r_pap_shot_plr,,,skye_ports\t6_b23r\fire\wpn_t6_b23r_pap_shot.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_1p_shot,,,,80,80,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_b23r_pap_shot_npc,,,skye_ports\t6_b23r\fire\wpn_t6_b23r_pap_shot.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_3p,,,,80,80,0,1000,1000,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_b23r_charge,,,skye_ports\t6_b23r\foley\wpn_t6_b23r_charge.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_1p,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_b23r_first_raise,,,skye_ports\t6_b23r\foley\wpn_t6_b23r_first_raise.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_1p,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_b23r_futz,,,skye_ports\t6_b23r\foley\wpn_t6_b23r_futz.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_1p,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_b23r_mag_in,,,skye_ports\t6_b23r\foley\wpn_t6_b23r_mag_in.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_1p,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_b23r_mag_out,,,skye_ports\t6_b23r\foley\wpn_t6_b23r_mag_out.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_1p,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

#BO2 FN Herstal Ballista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_ballista_shot_plr,,,skye_ports\t6_ballista\fire\wpn_t6_ballista_shot.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_1p_shot,,,,80,80,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_ballista_shot_npc,,,skye_ports\t6_ballista\fire\wpn_t6_ballista_shot.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_3p,,,,80,80,0,1000,1000,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_ballista_pap_shot_plr,,,skye_ports\t6_ballista\fire\wpn_t6_ballista_pap_shot.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_1p_shot,,,,80,80,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_ballista_pap_shot_npc,,,skye_ports\t6_ballista\fire\wpn_t6_ballista_pap_shot.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_3p,,,,80,80,0,1000,1000,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_ballista_bolt_back,,,skye_ports\t6_ballista\foley\wpn_t6_ballista_bolt_back.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_1p,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_ballista_bolt_down,,,skye_ports\t6_ballista\foley\wpn_t6_ballista_bolt_down.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_1p,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_ballista_bolt_forward,,,skye_ports\t6_ballista\foley\wpn_t6_ballista_bolt_forward.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_1p,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_ballista_bolt_up,,,skye_ports\t6_ballista\foley\wpn_t6_ballista_bolt_up.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_1p,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_ballista_futz,,,skye_ports\t6_ballista\foley\wpn_t6_ballista_futz.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_1p,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_ballista_mag_in,,,skye_ports\t6_ballista\foley\wpn_t6_ballista_mag_in.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_1p,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_ballista_mag_out,,,skye_ports\t6_ballista\foley\wpn_t6_ballista_mag_out.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_1p,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_ballista_safety_off,,,skye_ports\t6_ballista\foley\wpn_t6_ballista_safety_off.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_1p,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_ballista_stock,,,skye_ports\t6_ballista\foley\wpn_t6_ballista_stock.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_1p,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

#BO2 Barrett M82A1 .50 Cal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_m82a1_shot_plr,,,skye_ports\t6_m82a1\fire\wpn_t6_m82a1_shot.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_1p_shot,,,,80,80,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_m82a1_shot_npc,,,skye_ports\t6_m82a1\fire\wpn_t6_m82a1_shot.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_3p,,,,80,80,0,1000,1000,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_m82a1_pap_shot_plr,,,skye_ports\t6_m82a1\fire\wpn_t6_m82a1_pap_shot.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_1p_shot,,,,80,80,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_m82a1_pap_shot_npc,,,skye_ports\t6_m82a1\fire\wpn_t6_m82a1_pap_shot.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_3p,,,,80,80,0,1000,1000,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_m82a1_bolt_back,,,skye_ports\t6_m82a1\foley\wpn_t6_m82a1_bolt_back.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_1p,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_m82a1_bolt_forward,,,skye_ports\t6_m82a1\foley\wpn_t6_m82a1_bolt_forward.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_1p,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_m82a1_first_raise,,,skye_ports\t6_m82a1\foley\wpn_t6_m82a1_first_raise.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_1p,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_m82a1_mag_in,,,skye_ports\t6_m82a1\foley\wpn_t6_m82a1_mag_in.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_1p,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_m82a1_mag_out,,,skye_ports\t6_m82a1\foley\wpn_t6_m82a1_mag_out.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_1p,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

#BO2 Blundergat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_blundergat_shot_plr,,,skye_ports\t6_blundergat\fire\wpn_t6_blundergat_shot.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_1p_shot,,,,80,80,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_blundergat_shot_npc,,,skye_ports\t6_blundergat\fire\wpn_t6_blundergat_shot.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_3p,,,,80,80,0,1000,1000,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t6_blundergat_pap_shot_plr,,,skye_ports\t6_blundergat\fire\wpn_t6_blundergat_pap_shot.wav,,,UIN_MOD,,,,,BUS_FX,,snp_wpn_1p_shot,,,,80,80,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
